Title	Alternate Title	Translated Title	Interviewee	Interviewer	Transcriber	Summary	Note	Subject	Genre	Coverage Temporal	Interview Location	Publisher	Publication Date	Publication Place	Interview Date	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Availability	Object ID	Digital ID	Full Text	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 46																																	~lll~ FA-204/85  Entonces, al día siguiente, 25, muy tempranito, al amanecer  Renato vino a buscar a Abel, 9ue durmió en la granjita con  • nosotros. Nos dieron instrucciones para que limpiáramos bien  ,. m ..  la granjita, creáramos las condiciones, que no hubiera un  vidrio, no hubiera un clavo, entonces nos pasamos trabajando  en eso todo el dfa hasta el anochece~ \ los tres: Elpidio, Yeyé  y yo. Almorzamos lo que había sobrado, de la 'noché 'anterior.  Había muchos mangos en la granjita,mangos del Caney, co-  ,...,' pe &4  , míamos mangos y trabajábamos.  , A-bel nos da una vuelta por el m-ediodía para ver cómo iba la cosa ~ inspeccionó y aprob6,y nos dio instrucciones  de que recibiéramos todo lo que llegara a la granjita, pero  que no le diéramos conversación a nadie. Entonces llega  un camión allá a la carretera, a la entrada dela granjita,  usted va a ver cómo es, preguntó, ni sé lo que preguntó el  camión7 entonces Yeyé dijo: 'sí, aquí ~s", y el camión  llevaba una carga de colchonetas, bajaron las colchonetas,  y yeyé, que también e.ra muy hábil, tenía una chispa muy  grande, comentó en alta voz para que aquellos hombres oyeran,  que íbamos a recibir a amigos de fuera para los carnavales.  o sea, que Yeyé 1 sin que nadie orientara eso, hizo el co-men'cario,  para que aquellos hombres se fueran.  Ahora, nosotros recibimos las colchonetas.  TAO SZULC. - ¿Qui'én las había mandado?  MELBA HERHANDEZ,- Bueno, Abel.  TAD. SZULC.- ¿De dónde eran?  las ha~ MELBA HERNANDEZ.- No, nosotros no sabíamos,  mandado Abel y Renato, pero nosotros no sabíamos nada,  recibimos las colchonetas y seguimos preparando aquello,  Recuerdo que terminamos muy cansados, pe.ro infinitamente cansados. '?e traj eronunos cubos de leche de una finca (  que había en el fondo y 10 que tomamos fue una coca cola, 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/857	857	858.pdfpage	/chc0189/image/858.pdfpage
Page 47																																	. .  ,  -112- FA-204j85  •  nos sentamos en el portal, en un portalito los tres: Elpidio,  Yeyé y yo, a esperar que llegaran Abel y Renato. Estando  sentados allí, bueno, lap luces depde lejop, un carro que  llega, un carxo que entra.  TAD SZULC.- Ya es de noche.  MELBA HERNANDEZ.- Ya es de noche f un carro que llega, - un caxxo que entra y eran los compañeros nuestros que iban  llegando poco a poco, pens~mos primero que eran Abel y  Renato y no, eran los compaií.eros nuestros que iban llegando.  Ese fue otro lnon:enJco de extrema felicidad, porque eso era  la confirmaci6n de que había llegado el momento.  Yo no olvidare jam~s cuando Ernesto Tizol se tiró del  carro con una bander~ta en la mano, y me dice: ''';re tray  esto de regalo", ' y me entrega la banderita.  TAD SZULC.~ Cubana.  MELBA H:¿RhANDEZ.~ No, la banderita era el trapo de  Fulgencio Batista, era la bandera de no s~ cu~ntos colores  era, del 4 de septiembre de Batista . Cuando abrí la  bandera --porque llevaban eso como camuflaje en las máquinas  en el ca~ino, porque ellos fueron por carretera; otros le  pusieron al carro grulla." Se llevaba de todo para aparentar  que ·éramos batistianos. Entonces fueron llegando as! /'  poco a poco y llegaron Abel y Renato, que es como es  . I natural, dentro de toda esta cosa.  • otro compañero que llegó, que tambi~n impresionó mucho,  fue Raúl Gómez García, quemb!a acabado de escribir los  r I~ , ~  ve-r-sos, que no les hab¡a puesto títuló, unos versos que usted tiene que conocer: "ya esta,rnop en combate •• t" siguen por  ah! los versos, entonces Raúl se baj6 con los versos en las  manos, Raúl era una gente muy delicada, muy viril, un 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/858	858	859.pdfpage	/chc0189/image/859.pdfpage
Page 48																																	-113 .... FA-204!S5  muchacho muy alado, un muchacho muy fino, con una persona ...  lidad muy reciapque usted tenía que respetar aunque era así  --no lo vaya a confundi,r nunca, era un hombre--, pero así.,  Entonces Rartl nos llevó a un grupito, nos introdujo así en  un ángulo de la cocinita/que nos quería leer los versos que  había escrito.. Allí ley6 muy bajito sus versos: "ya estamos  en combate", no sé cómo más dicen los versos, ":{ ,ya eso. era  la confirmación de todo lo demás.  Fueron llegando poco a poco los compañeros, fue llegando  Mon tan€ f Boris Lui s San'!&lt;a Coloma, otro que tambi (§n a mí me  impresionó mucho su llegada, fue la (J"e Léster Rodríguez,  porque ah! misí.'üo empezaron a colocarse los colchones, la  gente venía de carretera, un viaje largo, algunos se tiraban  y descansaban, y el que se durmió a pierna suelta fue Léster  Rodríguez, En ese momento, ya es tarde en la noche, ya  estamos en el 26 de julio. ,  TAD SZULC.- Fidel no llega . eti realidad~  MELBA HERNANDEZ.- C6mo no. Pero mira lo más importante  no lo estoy diciendo.  Después que llegan todos estos compañeros, Fidel , - llega, - TAD SZULC,-c Qué sería a media noche, o algo?  HELBA HERNANDEZ. - Ya era tarde en la noc.he. )  Fidel hace una 'primera llegada a la granjita, entonces  Fidel va hablando con todos, habla cón Yeyé y conmigo.  TAD SZULC . - El viene con qui€n en el carro,  MELBA HERNANDEZ,- No, eso sí que no le sé decir.  Porque esto es algo así tremendo. 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/859	859	860.pdfpage	/chc0189/image/860.pdfpage
Page 49																																	I  .... 114-12Q- FA-204/85  Lo que cuando Fidel llega, ve un desorden que se ha  producido con las armas, porque ya cuando Fidel llega, hemos  sacado dal pozo y de una barbacoa, hemos ido bajando las  armas, porque ya están Abel y Renato con esas instrucciones;  ,  los uniformes, las armas se tiraron as! todas en el piso  de una habitación, y se crea un poco de desorden porque  cada cual se tiJ;'c; a escoger su arma.  Estoy viendo a Ciro Redondo buscana.o el peire de su  pistol~ que no apa.recía. En eso llega Fidel y puso inme­diatamente  oJ;'den a a, Cjue"llo ..  ..  . I 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/860	860	861.pdfpage	/chc0189/image/861.pdfpage
Page 50																																	-121- MR-204/85  TAD SZULC.- ¿Cómo les dijo?  MELSA HERNANDEZ.- Fidel dijo que qué era eso, que  todo el mundo colocara las armas en su lugar y que las  armas se distribuirí an, que nadie tenía derecho a to~  un arma.  TAD SZULC.- A cogerlas por su cuenta.  MELBA HERNANDEZ.- Claro. Inmediatamente, era much~  disciplina y mucho respeto a la voz de Fidel.  TAD SZULC. - ¿Cómo venía él vestid?, usted lo recuer-/  da?  MELBA HERNANDEZ.- Yo no recuerdo eso, qué va.  TAD SZULC.- ¿Venía de camisa o de saco?  MELBA HERNANDEZ.- No, ese detalle sí que no lo re-cuerdo,  debe haber sido de camisa, había mucho calor., pero  no le sé decir.  Entonces Fidel ordena, da una serie de instrucciones  y se vuelve a ir, volvió a sal-ir.  ------.- ¿Con quién llegó él ahí a la granja?  MELBA HERNANDEZ.- No te sé decir .  -----. - ¿Y con quién se fue?  MELBA HERNANDEZ.- Tampoco sé.  TAD ' SZULC.- El estaba en el carro con Miret el día  del Moneada.  MELBA HERNANDEZ.- Yo no sé, ¿con quién él llegó ' a la  granjita?, yo no sé; porque es que eran muchos compañeros "  en la granjita que es de este tamañito.  TAD SZULC.- ¿Entonces cómo fue para dormir?  ~ffiLBA HERNANDEZ.- No, ¿cómo dormir?  TAD SZULC.- N-adie. MELBA HERNANDEZ.- No, no, allí no se duerme.  Entonces, Yeyé y yo empezamos, porque Abel y Renato  habían creado todas las condiciones, había tablas de plan- 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/861	861	862.pdfpage	/chc0189/image/862.pdfpage
Page 51																																	L  -122 - MR-204/85  char', había varias planchas;¡ entonces Yeyé y yo empezarnos  a planchar los uniformes~ que estaban mui aj~dos, muchos  de ellos estaban en el pozo, otros estaban en la barbacoa.  Entonces empezarnos a planchar.  TAD SZULC.- Eran cientos de uniformes, ¿no?  MELBA HERNANDEZ.- No recuerdo cuántos combatientes  fueron al Moneada .  ----- . - Ciento och-enta. j  MELBA HERNANDEZ.- No, pero acuerdate que se distribu-yerun  entre Bayamo y Santiago.  TAD SZULC.- Eran más de 100 los uniformes.  MELBA HERNANDEZ.- Pero éramos muchos.  Entonces hubo un momento en que Boris Luis SantaCblo-ma  nos quit6 la plancha y nos ayud6 a planchar los unifor-mes.  ...  tan. Nos i:hstr'Ll;ye a Yeyé y a mí , qu:e fuéramos cosiéndoles  Entonces lle ga Fidel, da la instrucci6n de que s~ vis-I  los ga-lones de sarg-entos a los compañeros de mayor estatu- ra, a los compañeros más altos.  P--'-::;-  TAD SZULC.-¿Para que fuera más visible?  ~ MELBA -HERNANDEZ. - Para que 'fueran más visibles. Enton-  """"'"  ces todos los compañeros estaban organizados, entonces Yeyé  empez6 por un lado, yo por el otr~ y fuimos poniéndole los  galones a los que más se distinguían.  TAD SZULC.- Entre los cuales -Fidel, ¿no? MELBA HERNANDEZ.- Por ~upuesto, y Abel también.  Aquí hay una anécdota muy simpática que me la hizo  Almeida no hace mucho.  Almei-da pertenecía a la célula de Armando Mestre.  Armando Mestre cay6 en el desembarco del Granma. Entonces  el jefe de Almeida era Armando, el jefe de la célula, pero 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/862	862	863.pdfpage	/chc0189/image/863.pdfpage
Page 52																																	-123- MR-204/85  Armando era al~o,y yo le pongo los galones a Armando, paso  por el lado de Almeida y no le pongo nada, el Comandante de  la Revolución, usted sabe quien es, Juan Almeida; paso y no  le pongo nada, y dice Almeida que el me miró así y pensó  por dentro: "Que se creerá la mujercita esta que no me va  a poner galones a mí", se puso a pelear contra mí, pero con  la misma se volvió para Armando y le dijo: "Oyeme 10 que te  voy a decir: I ~e habrán puesto galones de sargento, ' pero el  jefe aquí soy yo"; y Armando le dijo: "Sí, Macho, claro,  como tú digas". Porque Armando era muy noble. Pero mire  que cosa más bella. Esto me 10 contó el no hace mucho,  diciendome de 10 mal que yo le caí, porque no nos conocía-mos,  de 10 mal que le caí esa noche, que 10 discrimine  a el con la cosa de los galones.  Se le pusieron los galones a los compañero s • El ,pr l  mero que se vistió, que nos pidió, fue el primer uniforme  que nosotros planchamos,. fue el de Renato Gui.t..,a r. Antes  que todo el mundo Renato se vistió con su uniforme, su  gorra y salió para el patio, en la oscuridad de l~ noche,  salió vestido así, un poco a hacer una posta para cuidar  la granjita. Pero ¿que pasa aquí?, que nadie sabe que  Renato se ha vestido de militar. Alguien ve en la sombra  aquel militar con gorra y todo, y dio la voz de que la ,  granjita estabA tomada, que había un militar en el patio.  Se salió a ver que era 10 que pasaba, y el militar era  Renat~que estaba allí cuidando la granjita.  Relato todo esto porque creo ,que todo esto es 10 que  da 1 a fel icidad de todo s· no sotro s. Una ·co sa: • 'esta;.,' .:  bailios seguros~e que íbamos a morir muchos de nosotros;  en el caso de Yeye y yo, siempre nos dijimos así: no im-porta  que caigamos que no puede caer es Fidel. 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/863	863	864.pdfpage	/chc0189/image/864.pdfpage
Page 53																																	-124 - MR-204/85 '  Eso nos lo planteamos en La Habana.  TAD SZULC.- ¿De eso hablaban mucho entre ustedes?  MELBA HERNANDEZ.- Yeyé y yo, las dos mujeres, solas,  las confidencias. Por eso cuando asesinaron a Abel, un  poco como consuelo, como sostén, nos decíamos: pero es que  nosotros dijimos que el ~nico que no podía caer era Fidel,  y Fidel está vivo. Un poco como consuelo. Pero esto dá  ~ ,  la idea de la fe con que nosotros fuimos, el convencimien-too  que nosotros teníamos cuando fuimos a aquella operación.  Después Fidel organizó a su tropa, le habló .  . -- TAD SZULC.- ¿Dentro o fuera ae la casa?  MELBA HERNANDEZ.- Dentro de la casa, todo esto es  de ntro de 1 a casa, reunidos all í.  TAD SZULC.- ¿Ya todos de uniforme?  MELBA HERNANDEZ.- Todos de uniforme. Usted va a  ver que allí hay un saloncito que perm•i tía est-o.  Dentro de la casa, pues Fidel habló, planteó, expus~  en qué consistía la acción.  TAD SlULC.-¿Entonces dijo que iba a ser en el cuartel  Moneada?  MELBA HERNANDEZ.- No recuerdo si Fidel dijo que era  exactamente el Moneada, pienso que no debe haber dicho eso,  lo que sí él dijo es que era la acción, que ya íbamo~  la acción.  L~ hablá a los muchachos y después ...  TAD SZULC.- Yo tengo que imaginármelo, Fidel, sin  barba, con uniforme, pero ya tenía el bigote, ¿no?  ¡ ~ .-r  MELBA HERNANDEZ.- No tenía bigote.  TAD SZULC.- ¿Tampoco?  MELBA HERNANDEZ.- No.  ./  TAD SZULC. - Entonces era la cara d'e j ovenci to  mil i tar .. 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/864	864	865.pdfpage	/chc0189/image/865.pdfpage
Page 54																																	-125 -130 - MR-204/85  MELBA HERNANDEZ.- Sí, muy l"ndo, Fidel era muy li~  un joven bellísimo.  TAD SZULC.- Perdóneme la interrupción.  MELBA HERNANDEZ.- Entonces, poco a poco, después que  Fidel se reunió y dio las instrucciones, fueron saliendo  los carros, cada uno tomando su carro.  TAD SZULC.- ¿A partir de qué hora, las 3:00, 4:00 de  la mañana, algo así?  MELBA HERNANDEZ.- Sí, sí, ya. Fíjese que la acción  empieza a las 5:15, 5:20; o sea que ya esto es tarde. Fue- .....  ron saliendo los carros.  Per~ ¿qué nos pasa a Y~yé y a mí?, que nos dimos  cuenta que la tarea nuestra había terminado.  Ya había salido Abel en uno de los primeros carros,  pero Fidel quedaba allí tomando todas las medidas, entonces  Yeyé y yo le preguntamos que bueno, y nosotras en ' cuál  carro íbamos. Entonces Fidel dijo: "No, ustedes se quedan  aquí y nos esperan, porque nosotros volvemos a recogerlas" .  ~ 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/865	865	866.pdfpage	/chc0189/image/866.pdfpage
Page 55																																	-131-  TAD SZULC.- ¿Después del asalto?  MELBA HERNANDEZ. - Después del asalto.  MR-204/85  Durante todo el tiempo del trabajo Yeyé y yo le plan-teábamos  tanto a Abel como a Fidel que nosotras queríamos  combatir, teníamos el temor de que nos aejaran y siem~  lo planteamos.  TAD SZULC.- ¿Usted había sido entrenada con armas?  MELBA I-IERNANDEZ. - Cl"a ro, si habíamos hecho pr.ácti /  de tiro en la universidad, mal entrenadas.  TAD SZULC.- ¿Qué arma usaba usted?  MELBA I-IERNANDEZ.- No, nosotros nos entrenamos allí con  unas escopeticas en la universidad.  TAD SZULC.- Escopetas de caza ...  MELBA HERNANDEZ.- Sí, las que se llevaron.  Además, si nosotras hubiéramos cometido una falta en  las filas del Movimiento, a nosotras nos hubieran separado /  del Movimiento, y todo lo contrario, cada día se nos fue  dando más confianza y más participación. Allí en la granji-ta  empezamos a razonarle a Fidel que nosotras nos sentíamos ~  con el derecho a combatir. Fidel se preocupó mucho, porque  ya Abel se había ido.  No sé si usted ha observado que Fidel es un caballe]  ro ' por excelencia, es extremadamente delicado.  TAD SZULC.- Eso es lo que dice mi esposa. Es así, es  ei máximo caballero.  MELBA HERNANDEZ.- El máximo caballero.  Entonces Fidel sinti6 una responsabilidad muy grande  en llevarnos . al combate sin la aprobación de Abel. Abel  era el segundo, el hermano de Yeyé, actuaba como mi hermano  \  también, era el responsable directo de nosotras dos. Fidel  se paseó muy preocupado, porque le estábamos planteando un  problema en aquel momento, se dio cuenta que era justo lo 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/866	866	867.pdfpage	/chc0189/image/867.pdfpage
Page 56																																	-132- MR-204/85  que nosotras planteábamos.  Cuandó conversábamos esto con Fide1, el doctor Mario  M-uñoz se habia vestido tambié. n de u.n iforme,, y Fidel le dio instrucciones a Mario Muñoz, el doctor, que se cambiara  la ropa y que él fuera con su bata médi-ca, y por esta razón cuando Fide1, Yeyé y yo estamos conversando, ana1i-zando  esto con Fide1, Muñoz .sigue a11i todavia, se está  acabando de poner su bata, está oyendo la conversación , y  sale de una habitación acabándose de abrochar la bata y  }  le dice: "Fide1, yo estoy de acuerdo con 10 que las muchachas  plantean, te propongo que las dejes ir conmigo, ellas me .  pueden ser muy útiles como enfermeras y se resuelve esta  situación."  TAD SZULC.- ¿Fide1 dice que si?  MELBA HERNANDEZ. - Fid.e1 reacciona, porque por otra  parte, el jefe del hospital a dbnde va a ir el dóctor Muñoz  es Abe1 Santamaria. O sea, se reso1via con la proposición  del doctor Muñoz la situación.  Salimos en el carro con el doctor Muñoz, él  Yeyé y yo junto con el doctor Muñoz; Raúl Gómez Garcia,  de la poesia¡ un joven que también fue asesinado , Julio  Reyes Cairo, de Colón, provincia de Matanzas, que habia  ido con el doctor Muñoz, y la tercera persona de ese asiento  de atrás, nun~a la pude r~cordar.  Gómez Garcia se ib~ en ese carro con nosotros, que  fue el ú-ltimo carro de ia cordillera. TAD SZULC.- ¿Fide1 habia salido antes de ustedes?  MELBA HERNAND~Z.- Ya Fide1 se fue. y el ú1timq carro ..  ...  . 1 																2010-03-27	2010-03-27	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/867	867	868.pdfpage	/chc0189/image/868.pdfpage
